grid_id;organization_name;country_code;country;latitude;longitude;native_count;newcomer_count;outgoer_count;total_researcher_count;native_percentage;newcomer_percentage;outgoer_percentage;organization_type_id;organization_type
grid.411086.a;Hosp. General Universitario de Alicante;ES;Spain;383.633;-0.48645;512;387;278;1177;43.500;32.880;23.619;6;Healthcare
grid.411220.4;Hosp. Universitario de Canarias;ES;Spain;284.579;-162.925;583;460;304;1347;43.281;34.150;22.569;6;Healthcare
grid.411251.2;Hosp. Universitario de La Princesa;ES;Spain;404.352;-367.566;744;666;514;1924;38.669;34.615;26.715;6;Healthcare
grid.411349.a;Hosp. Universitario Reina Sía;ES;Spain;378.678;-479.781;900;824;656;2380;37.815;34.622;27.563;6;Healthcare
grid.15781.3a;Paul Sabatier Univ.;FR;France;435.619;146.833;753;5539;2388;8680;8.675;63.813;27.512;3;Education
grid.266683.f;Univ.  Massachusetts Amherst;US;United States;42.389;-725.267;2709;3480;1831;8020;33.778;43.392;22.830;3;Education
grid.418190.5;Thermo Fisher Scientific (United States);US;United States;423.999;-712.581;381;528;105;1014;37.574;52.071;10.355;2;Company
grid.412623.0;Univ.  Washington Med. Ctr.;US;United States;47.65;-122.308;134;1483;208;1825;7.343;81.260;11.397;6;Healthcare
grid.50956.3f;Cedars-Sinai Med. Ctr.;US;United States;340.763;-118.381;1315;3732;755;5802;22.665;64.323;13.013;6;Healthcare
grid.416870.c;Natl. Inst.  Neurological Disorders  & Stroke;US;United States;390.038;-771.012;355;1643;477;2475;14.343;66.384;19.273;4;Facility
grid.416992.1;Texas Tech Univ. Health Sciences Ctr.;US;United States;335.894;-101.892;964;1306;612;2882;33.449;45.316;21.235;3;Education
grid.416999.a;UMass Memorial Med. Ctr.;US;United States;422.729;-717.924;143;773;192;1108;12.906;69.765;17.329;6;Healthcare
grid.7247.6;Universidad de Los  &es;CO;Colombia;460.161;-740.652;1026;758;547;2331;44.015;32.518;23.466;3;Education
grid.419655.a;Natl. Inst.  Technology Warangal;IN;India;179.807;795.329;812;342;253;1407;57.711;24.307;17.982;3;Education
grid.11586.3b;Christian Med. College & Hosp.;IN;India;129.252;79.136;1285;669;741;2695;47.681;24.824;27.495;3;Education
grid.417636.1;Indian Inst.  Chemical Technology;IN;India;174.231;785.398;1763;624;1088;3475;50.734;17.957;31.309;4;Facility
grid.412313.6;Sri Venkateswara Univ.;IN;India;13.636;79.393;709;163;419;1291;54.919;12.626;32.456;3;Education
grid.413015.2;Univ.  Madras;IN;India;130.839;80.27;1831;509;884;3224;56.793;15.788;27.419;3;Education
grid.444703.0;Natl. Inst.  Technology Rourkela;IN;India;222.533;848.992;847;529;651;2027;41.786;26.098;32.116;3;Education
grid.417815.e;AstraZeneca (United Kingdom);GB;United Kingdom;515.196;-0.181646;1202;1643;415;3260;36.871;50.399;12.730;2;Company
grid.8267.b;Med. Univ.  Lodz;PL;Poland;517.699;194.541;1485;649;494;2628;56.507;24.696;18.798;3;Education
grid.8534.a;Univ.  Fribourg;CH;Switzerland;468.065;715.178;736;1368;483;2587;28.450;52.880;18.670;3;Education
grid.272264.7;Hyogo College  Medicine;JP;Japan;347.184;135.379;737;749;278;1764;41.780;42.460;15.760;3;Education
grid.410773.6;Ibaraki Univ.;JP;Japan;364.016;140.443;738;541;234;1513;48.777;35.757;15.466;3;Education
grid.410794.f;High Energy Accelerator Res. Organization;JP;Japan;361.574;140.066;408;953;265;1626;25.092;58.610;16.298;4;Facility
grid.62167.34;Japan Aerospace Exploration Agency;JP;Japan;356.808;139.558;639;791;213;1643;38.892;48.144;12.964;4;Facility
grid.140139.e;Natl. Inst.  Environmental Studies;JP;Japan;360.504;140.119;300;699;206;1205;24.896;58.008;17.095;3;Education
grid.258622.9;Kindai Univ.;JP;Japan;346.514;135.587;1967;1787;628;4382;44.888;40.781;14.331;3;Education
grid.258806.1;Kyushu Inst.  Technology;JP;Japan;338.944;130.839;1278;648;296;2222;57.516;29.163;13.321;3;Education
grid.263536.7;Shizuoka Univ.;JP;Japan;349.642;138.432;1304;942;389;2635;49.488;35.750;14.763;3;Education
grid.265061.6;Tokai Univ.;JP;Japan;356.645;139.685;1698;1281;650;3629;46.790;35.299;17.911;3;Education
grid.267687.a;Utsunomiya Univ.;JP;Japan;365.511;139.93;594;329;169;1092;54.396;30.128;15.476;3;Education
grid.413449.f;Tel Aviv Sourasky Med. Ctr.;IL;Israel;32.08;347.897;611;1830;764;3205;19.064;57.098;23.838;6;Healthcare
grid.4800.c;Polytechnic Univ.  Turin;IT;Italy;450.631;766.108;2383;1058;1226;4667;51.061;22.670;26.270;3;Education
grid.8404.8;Univ.  Florence;IT;Italy;437.779;112.597;3648;3923;3523;11094;32.883;35.362;31.756;3;Education
grid.419504.d;Istituto Giannina Gaslini;IT;Italy;443.928;898.801;314;938;305;1557;20.167;60.244;19.589;6;Healthcare
grid.4527.4;Mario Negri Inst.  Pharmacological Res.;IT;Italy;454.999;915.778;298;647;464;1409;21.150;45.919;32.931;7;Nonprofit
grid.6045.7;Natl. Inst.  Nuclear Physics;IT;Italy;419.084;124.701;232;2397;332;2961;7.835;80.952;11.212;5;Government
grid.7240.1;Ca' Foscari Univ.  Venice;IT;Italy;454.345;123.265;517;496;338;1351;38.268;36.714;25.019;3;Education
grid.7644.1;Univ.  Bari Aldo Moro;IT;Italy;411.203;168.683;2778;1813;1880;6471;42.930;28.017;29.053;3;Education
grid.4708.b;Univ.  Milan;IT;Italy;45.461;919.459;4369;6940;5327;16636;26.262;41.717;32.021;3;Education
grid.412708.8;Univ.  Tokyo Hosp.;JP;Japan;357.129;139.765;231;1339;274;1844;12.527;72.614;14.859;6;Healthcare
grid.415131.3;Post Graduate Inst.  Med. Education  & Res.;IN;India;307.662;767.755;2193;939;1080;4212;52.066;22.293;25.641;3;Education
grid.417971.d;Indian Inst.  Technology Bombay;IN;India;191.333;729.112;3295;1984;1886;7165;45.987;27.690;26.322;3;Education
grid.412419.b;Osmania Univ.;IN;India;174.137;785.383;1195;337;345;1877;63.665;17.954;18.380;3;Education
grid.412813.d;Vellore Inst.  Technology Univ.;IN;India;129.688;79.159;3568;1185;776;5529;64.533;21.432;14.035;3;Education
grid.411408.8;Annamalai Univ.;IN;India;113.918;797.132;1595;216;463;2274;70.141;9.499;20.361;3;Education
grid.411894.1;Guru Nanak Dev Univ.;IN;India;316.379;748.244;750;272;326;1348;55.638;20.178;24.184;3;Education
grid.463213.1;Natl. Engineering School  Tunis;TN;Tunisia;368.314;101.472;404;420;498;1322;30.560;31.770;37.670;3;Education
grid.411182.f;Federal Univ.  Campina Gr &e;BR;Brazil;-72.133;-359.075;1516;868;597;2981;50.855;29.118;20.027;3;Education
grid.411284.a;Federal Univ.  Uberlândia;BR;Brazil;-189.186;-482.578;2216;1294;889;4399;50.375;29.416;20.209;3;Education
grid.260917.b;New York Med. College;US;United States;410.853;-738.097;694;1692;673;3059;22.687;55.312;22.001;3;Education
grid.263856.c;Southern Illinois Univ. Carbondale;US;United States;377.104;-892.193;239;627;311;1177;20.306;53.271;26.423;3;Education
grid.266097.c;Univ.  Calinia, Riverside;US;United States;339.756;-117.331;2578;3321;1481;7380;34.932;45.000;20.068;3;Education
grid.26790.3a;Univ.  Miami;US;United States;257.169;-802.758;4077;6824;3192;14093;28.929;48.421;22.650;3;Education
grid.416565.5;Northwestern Memorial Hosp.;US;United States;418.947;-876.213;170;1398;246;1814;9.372;77.067;13.561;6;Healthcare
grid.416653.3;San Antonio Military Med. Ctr.;US;United States;294.601;-984.155;381;671;327;1379;27.629;48.658;23.713;6;Healthcare
grid.443738.f;King Mongkut's Univ.  Technology North Bangkok;TH;Thailand;138.196;100.515;378;432;213;1023;36.950;42.229;20.821;3;Education
grid.264706.1;Teikyo Univ.;JP;Japan;357.594;139.716;733;1142;312;2187;33.516;52.218;14.266;3;Education
grid.265074.2;Tokyo Metropolitan Univ.;JP;Japan;356.167;139.377;1485;1093;539;3117;47.642;35.066;17.292;3;Education
grid.266298.1;Univ.  Electro-Communications;JP;Japan;356.558;139.544;1235;660;339;2234;55.282;29.543;15.175;3;Education
grid.267335.6;Tokushima Univ.;JP;Japan;34.07;134.56;2276;1470;1161;4907;46.383;29.957;23.660;3;Education
grid.410714.7;Showa Univ.;JP;Japan;356.098;139.702;1506;899;737;3142;47.931;28.612;23.456;3;Education
grid.5611.3;Univ.  Verona;IT;Italy;454.367;110.036;1454;2078;1404;4936;29.457;42.099;28.444;3;Education
grid.10776.37;Univ.  Palermo;IT;Italy;381.179;133.698;2720;1221;1802;5743;47.362;21.261;31.377;3;Education
grid.7010.6;Marche Polytechnic Univ.;IT;Italy;436.171;135.127;1541;1152;985;3678;41.898;31.321;26.781;3;Education
grid.8158.4;Univ.  Catania;IT;Italy;375.036;150.867;2452;1531;1755;5738;42.733;26.682;30.586;3;Education
grid.9024.f;Univ.  Siena;IT;Italy;433.192;113.328;1728;1727;1620;5075;34.049;34.030;31.921;3;Education
grid.144767.7;Luigi Sacco Hosp.;IT;Italy;455.188;91.229;199;613;288;1100;18.091;55.727;26.182;6;Healthcare
grid.25786.3e;Italian Inst.  Technology;IT;Italy;444.751;890.643;533;1920;484;2937;18.148;65.373;16.479;4;Facility
grid.20384.3d;Inst.  Systems  & Computer Engineering  Porto;PT;Portugal;411.794;-859.539;199;680;188;1067;18.650;63.730;17.620;7;Nonprofit
grid.10328.38;Univ.  Minho;PT;Portugal;414.521;-829.101;2593;1643;1195;5431;47.744;30.252;22.003;3;Education
grid.12341.35;Univ.  Trás-os-Montes  & Alto Douro;PT;Portugal;412.875;-77.365;679;397;409;1485;45.724;26.734;27.542;3;Education
grid.8761.8;Univ.  Gothenburg;SE;Sweden;576.983;119.718;3341;5497;2967;11805;28.302;46.565;25.133;3;Education
grid.412587.d;Univ.  Virginia Health System;US;United States;380.323;-784.986;418;2599;731;3748;11.153;69.344;19.504;6;Healthcare
grid.417548.b;United States Department  Agriculture;US;United States;388.879;-77.03;156;2435;344;2935;5.315;82.964;11.721;5;Government
grid.14003.36;Univ.  Wisconsin–Madison;US;United States;430.767;-894.124;9630;11500;7145;28275;34.058;40.672;25.270;3;Education
grid.166341.7;Drexel Univ.;US;United States;399.569;-75.19;2620;3289;1617;7526;34.813;43.702;21.486;3;Education
grid.189504.1;Boston Univ.;US;United States;423.496;-710.997;4662;8971;3594;17227;27.062;52.075;20.863;3;Education
grid.19006.3e;Univ.  Calinia, Los Angeles;US;United States;340.722;-118.444;11229;19954;8627;39810;28.207;50.123;21.670;3;Education
grid.20627.31;Ohio Univ.;US;United States;393.275;-82.1;1206;1172;650;3028;39.828;38.705;21.466;3;Education
grid.214458.e;Univ.  Michigan–Ann Arbor;US;United States;422.783;-837.382;13584;20583;9465;43632;31.133;47.174;21.693;3;Education
grid.21729.3f;Columbia Univ.;US;United States;408.076;-739.624;7181;16636;7019;30836;23.288;53.950;22.762;3;Education
grid.239864.2;Henry d Health System;US;United States;42.368;-830.861;356;1483;475;2314;15.385;64.088;20.527;7;Nonprofit
grid.255414.3;Eastern Virginia Med. School;US;United States;368.601;-76.301;359;569;233;1161;30.922;49.010;20.069;3;Education
grid.255966.b;Florida Inst.  Technology;US;United States;280.652;-806.233;505;362;182;1049;48.141;34.509;17.350;3;Education
grid.259956.4;Miami Univ.;US;United States;395.112;-847.281;958;810;475;2243;42.711;36.112;21.177;3;Education
grid.139510.f;Ctr. Hosp.ier Universitaire de Reims;FR;France;492.314;401.743;228;757;333;1318;17.299;57.436;25.266;6;Healthcare
grid.15399.37;Institut Natl. des Sciences Appliquées de Lyon;FR;France;45.783;487.499;231;1087;640;1958;11.798;55.516;32.686;3;Education
grid.410368.8;Univ.  Rennes 1;FR;France;48.118;-163.799;925;3855;1779;6559;14.103;58.774;27.123;3;Education
grid.280747.e;VA Palo Alto Health Care System;US;United States;374.044;-122.141;298;1558;299;2155;13.828;72.297;13.875;6;Healthcare
grid.29857.31;Pennsylvania State Univ.;US;United States;407.984;-778.599;7865;9225;4863;21953;35.827;42.022;22.152;3;Education
grid.30064.31;Washington State Univ.;US;United States;467.322;-117.154;2928;3445;1748;8121;36.055;42.421;21.524;3;Education
grid.35403.31;Univ.  Illinois Urbana-Champaign;US;United States;401.022;-882.272;8452;8662;5405;22519;37.533;38.465;24.002;3;Education
grid.411023.5;SUNY Upstate Med. Univ.;US;United States;430.414;-761.397;819;1366;590;2775;29.514;49.225;21.261;3;Education
grid.453246.2;Nanjing Univ.  Posts  & Telecommunications;CN;China;320.805;118.765;2269;1039;645;3953;57.399;26.284;16.317;3;Education
grid.486391.1;State Key Laboratory  Oil  & Gas Reservoir Geology  & Exploitation;CN;China;308.215;104.18;652;610;254;1516;43.008;40.238;16.755;4;Facility
grid.430605.4;First Hosp.  Jilin Univ.;CN;China;438.773;125.304;1877;687;564;3128;60.006;21.963;18.031;6;Healthcare
grid.13291.38;Sichuan Univ.;CN;China;306.302;104.09;20585;4488;5408;30481;67.534;14.724;17.742;3;Education
grid.144022.1;North West Agriculture  & estry Univ.;CN;China;342.626;108.074;6825;1376;1668;9869;69.156;13.943;16.901;3;Education
grid.162107.3;China Univ.  Geosciences;CN;China;399.912;116.351;2864;1155;1107;5126;55.872;22.532;21.596;3;Education
grid.162110.5;Wuhan Univ.  Technology;CN;China;305.989;114.342;6666;1137;1298;9101;73.245;12.493;14.262;3;Education
grid.207374.5;Zhengzhou Univ.;CN;China;34.816;113.536;7621;3066;1626;12313;61.894;24.901;13.206;3;Education
grid.22935.3f;China Agricultural Univ.;CN;China;400.043;116.353;8123;2070;3204;13397;60.633;15.451;23.916;3;Education
grid.24516.34;Tongji Univ.;CN;China;31.282;121.506;12633;4137;3480;20250;62.385;20.430;17.185;3;Education
grid.256883.2;Hebei Med. Univ.;CN;China;380.467;114.535;1503;528;483;2514;59.785;21.002;19.212;3;Education
grid.496923.3;Northwest Inst.  Eco-Environment  & Resources;CN;China;360.736;103.778;435;984;444;1863;23.349;52.818;23.833;4;Facility
grid.12955.3a;Xiamen Univ.;CN;China;244.373;118.1;10424;2713;2538;15675;66.501;17.308;16.191;3;Education
grid.20513.35;Beijing Normal Univ.;CN;China;399.572;116.363;5566;2187;2523;10276;54.165;21.283;24.552;3;Education
grid.252245.6;Anhui Univ.;CN;China;318.455;117.252;2882;870;544;4296;67.086;20.251;12.663;3;Education
grid.27446.33;Northeast Normal Univ.;CN;China;438.289;125.427;3058;655;1046;4759;64.257;13.763;21.979;3;Education
grid.28056.39;East China Univ.  Science  & Technology;CN;China;311.431;121.425;7557;1353;1443;10353;72.993;13.069;13.938;3;Education
grid.28703.3e;Beijing Univ.  Technology;CN;China;398.759;116.482;5667;1116;1074;7857;72.127;14.204;13.669;3;Education
grid.410318.f;China Academy  Chinese Med. Sciences;CN;China;399.418;116.428;1926;1166;776;3868;49.793;30.145;20.062;3;Education
grid.410578.f;Southwest Med. Univ.;CN;China;288.827;105.445;668;379;140;1187;56.276;31.929;11.794;6;Healthcare
grid.410727.7;Chinese Academy  Agricultural Sciences;CN;China;399.582;116.328;1011;2272;931;4214;23.992;53.916;22.093;5;Government
grid.411307.0;Chengdu Univ.  Inmation Technology;CN;China;305.844;103.987;597;254;150;1001;59.640;25.375;14.985;3;Education
grid.411407.7;Central China Normal Univ.;CN;China;30.518;114.364;2923;736;736;4395;66.507;16.746;16.746;3;Education
grid.263488.3;Shenzhen Univ.;CN;China;225.393;113.934;4262;3201;656;8119;52.494;39.426;8.080;3;Education
grid.263333.4;Sejong Univ.;KR;South Korea;375.508;127.074;1176;715;256;2147;54.774;33.302;11.924;3;Education
grid.411650.7;Inonu Univ.;TR;Turkey;383.331;384.389;596;539;477;1612;36.973;33.437;29.591;3;Education
grid.411690.b;Dicle Univ.;TR;Turkey;379.134;40.272;698;439;365;1502;46.471;29.228;24.301;3;Education
grid.411742.5;Pamukkale Univ.;TR;Turkey;377.398;291.015;713;542;271;1526;46.724;35.518;17.759;3;Education
grid.411795.f;Izmir Kâtip Çelebi Univ.;TR;Turkey;384.857;270.805;241;739;116;1096;21.989;67.427;10.584;3;Education
grid.31151.37;Ctr. Hosp.ier Universitaire Dijon Bourgogne;FR;France;473.201;50.695;467;1230;591;2288;20.411;53.759;25.830;6;Healthcare
grid.411154.4;Ctr. Hosp.ier Universitaire de Rennes;FR;France;481.205;-169.227;296;1151;429;1876;15.778;61.354;22.868;6;Healthcare
grid.7252.2;Univ.  Angers;FR;France;47.48;-0.601389;460;1437;621;2518;18.269;57.069;24.662;3;Education
grid.507621.7;Natl. Res. Inst.  Agriculture, Food  & Environment;FR;France;488.612;230.616;860;4025;2031;6916;12.435;58.198;29.367;5;Government
grid.4365.4;fice Natl. d'Études et de Recherches Aérospatiales;FR;France;487.121;223.185;771;361;399;1531;50.359;23.579;26.061;4;Facility
grid.412647.2;Univ.  Wisconsin Hosp.  & Clinics;US;United States;430.764;-894.322;134;1070;265;1469;9.122;72.839;18.040;6;Healthcare
grid.412695.d;Stony Brook Univ. Hosp.;US;United States;409.097;-731.158;259;1212;306;1777;14.575;68.205;17.220;6;Healthcare
grid.412125.1;King Abdulaziz Univ.;SA;Saudi Arabia;214.939;392.503;2286;2708;801;5795;39.448;46.730;13.822;3;Education
grid.10067.30;Lviv Polytechnic Natl. Univ.;UA;Ukraine;498.356;240.147;945;189;201;1335;70.787;14.157;15.056;3;Education
grid.417738.e;AgRes.;NZ;New Zealand;-436.413;172.471;498;404;198;1100;45.273;36.727;18.000;5;Government
grid.267827.e;Victoria Univ.  Wellington;NZ;New Zealand;-412.902;174.769;1134;1229;600;2963;38.272;41.478;20.250;3;Education
grid.5018.c;Hungarian Academy  Sciences;HU;Hungary;475.011;190.465;185;2400;520;3105;5.958;77.295;16.747;5;Government
grid.11478.3b;Ctr.  Genomic Regulation;ES;Spain;413.852;219.407;146;656;210;1012;14.427;64.822;20.751;7;Nonprofit
grid.144756.5;Hosp. Universitario 12 De Octubre;ES;Spain;403.774;-369.926;1608;1513;1176;4297;37.422;35.211;27.368;6;Healthcare
grid.26811.3c;Miguel Hern &ez Univ.;ES;Spain;38.275;-0.684167;809;853;373;2035;39.754;41.917;18.329;3;Education
grid.419651.e;Hosp. Universitario Fundación Jiménez Díaz;ES;Spain;404.391;-371.905;533;894;556;1983;26.879;45.083;28.038;6;Healthcare
grid.14758.3f;Finnish Inst.  Health  & Welfare;FI;Finland;602.009;248.993;314;1296;526;2136;14.700;60.674;24.626;5;Government
grid.9681.6;Univ.  Jyväskylä;FI;Finland;622.367;257.316;1364;1311;917;3592;37.973;36.498;25.529;3;Education
grid.9763.b;Univ.  Khartoum;SD;Sudan;156.094;325.417;516;254;237;1007;51.241;25.223;23.535;3;Education
grid.411320.5;F?rat Univ.;TR;Turkey;386.799;392.028;895;329;560;1784;50.168;18.442;31.390;3;Education
grid.411082.e;Abant Izzet Baysal Univ.;TR;Turkey;407.142;315.128;411;441;182;1034;39.749;42.650;17.602;3;Education
grid.164274.2;Eski?ehir Osmangazi Univ.;TR;Turkey;397.539;304.881;799;422;350;1571;50.859;26.862;22.279;3;Education
grid.49746.38;Sakarya Univ.;TR;Turkey;407.408;303.333;848;520;269;1637;51.802;31.765;16.433;3;Education
grid.240541.6;Univ. Kebangsaan Malaysia Med. Ctr.;MY;Malaysia;309.882;101.726;382;491;390;1263;30.245;38.876;30.879;6;Healthcare
grid.444487.f;Universiti Teknologi Petronas;MY;Malaysia;438.639;100.98;1542;615;634;2791;55.249;22.035;22.716;3;Education
grid.440614.3;PLA Army Engineering Univ.;CN;China;319.712;118.813;2120;213;349;2682;79.046;7.942;13.013;3;Education
grid.440637.2;ShanghaiTech Univ.;CN;China;311.775;121.592;759;896;318;1973;38.469;45.413;16.118;3;Education
grid.440655.6;Taiyuan Univ.  Science  & Technology;CN;China;378.699;112.49;747;183;120;1050;71.143;17.429;11.429;3;Education
grid.440761.0;Yantai Univ.;CN;China;374.585;121.469;1178;370;143;1691;69.663;21.881;8.457;3;Education
grid.418524.e;Ministry  Agriculture  & Rural Affairs;CN;China;399.236;116.407;1695;4560;640;6895;24.583;66.135;9.282;5;Government
grid.418558.5;Inst.  Genetics  & Developmental Biology;CN;China;400.053;116.382;611;679;651;1941;31.479;34.982;33.539;4;Facility
grid.419010.d;Kunming Inst.  Zoology;CN;China;250.675;102.705;408;364;475;1247;32.719;29.190;38.091;4;Facility
grid.497420.c;China Univ.  Petroleum, East China;CN;China;359.436;120.172;3427;886;1054;5367;63.853;16.508;19.639;3;Education
grid.12527.33;Tsinghua Univ.;CN;China;399.996;116.325;22391;7105;7160;36656;61.084;19.383;19.533;3;Education
grid.22069.3f;East China Normal Univ.;CN;China;312.281;121.4;5710;1828;1447;8985;63.550;20.345;16.105;3;Education
grid.24539.39;Renmin Univ.  China;CN;China;399.698;116.319;1612;611;383;2606;61.857;23.446;14.697;3;Education
grid.268415.c;Yangzhou Univ.;CN;China;323.996;119.426;5132;1488;832;7452;68.867;19.968;11.165;3;Education
grid.411356.4;Liaoning Univ.;CN;China;418.325;123.404;1112;234;154;1500;74.133;15.600;10.267;3;Education
